# P=64 nodes=1 M=63 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu date=2026-09-12T00:27:34
partner,partner_host,class,nwds,bytes,nloop,t_half_s,mb_per_s
40,ccc0391.campuscluster.illinois.edu,intra,6352,50816,20,5.747397500e-05,884.1567
40,ccc0391.campuscluster.illinois.edu,intra,6454,51632,20,5.937982500e-05,869.5209
40,ccc0391.campuscluster.illinois.edu,intra,6558,52464,20,5.861562500e-05,895.0514
40,ccc0391.campuscluster.illinois.edu,intra,6663,53304,20,5.902015000e-05,903.1492
40,ccc0391.campuscluster.illinois.edu,intra,6770,54160,20,5.915315000e-05,915.5894
40,ccc0391.campuscluster.illinois.edu,intra,6879,55032,20,5.966610000e-05,922.3328
40,ccc0391.campuscluster.illinois.edu,intra,6990,55920,20,6.037595000e-05,926.1966
40,ccc0391.campuscluster.illinois.edu,intra,7102,56816,20,6.052972500e-05,938.6463
40,ccc0391.campuscluster.illinois.edu,intra,7216,57728,20,6.150132500e-05,938.6464
40,ccc0391.campuscluster.illinois.edu,intra,7332,58656,20,6.138107500e-05,955.6040
40,ccc0391.campuscluster.illinois.edu,intra,7450,59600,20,6.187977500e-05,963.1580
40,ccc0391.campuscluster.illinois.edu,intra,7570,60560,20,6.215330000e-05,974.3650
40,ccc0391.campuscluster.illinois.edu,intra,7692,61536,20,6.324985000e-05,972.9035
40,ccc0391.campuscluster.illinois.edu,intra,7816,62528,20,6.322755000e-05,988.9360
40,ccc0391.campuscluster.illinois.edu,intra,7942,63536,20,6.362607500e-05,998.5843
40,ccc0391.campuscluster.illinois.edu,intra,8070,64560,20,6.450697500e-05,1000.8220
40,ccc0391.campuscluster.illinois.edu,intra,8200,65600,20,6.501870000e-05,1008.9405
40,ccc0391.campuscluster.illinois.edu,intra,8332,66656,20,6.541217500e-05,1019.0152
40,ccc0391.campuscluster.illinois.edu,intra,8466,67728,20,6.556020000e-05,1033.0658
40,ccc0391.campuscluster.illinois.edu,intra,8602,68816,20,6.640002500e-05,1036.3852
40,ccc0391.campuscluster.illinois.edu,intra,8740,69920,20,6.686092500e-05,1045.7528
40,ccc0391.campuscluster.illinois.edu,intra,8880,71040,20,6.791162500e-05,1046.0654
40,ccc0391.campuscluster.illinois.edu,intra,9023,72184,20,6.813155000e-05,1059.4798
40,ccc0391.campuscluster.illinois.edu,intra,9168,73344,20,6.891577500e-05,1064.2556
40,ccc0391.campuscluster.illinois.edu,intra,9315,74520,20,6.936562500e-05,1074.3073
40,ccc0391.campuscluster.illinois.edu,intra,9465,75720,20,6.960557500e-05,1087.8439
40,ccc0391.campuscluster.illinois.edu,intra,9617,76936,20,7.098942500e-05,1083.7671
40,ccc0391.campuscluster.illinois.edu,intra,9771,78168,20,7.166195000e-05,1090.7881
40,ccc0391.campuscluster.illinois.edu,intra,9928,79424,20,7.198630000e-05,1103.3210
40,ccc0391.campuscluster.illinois.edu,intra,10087,80696,20,7.229790000e-05,1116.1597
40,ccc0391.campuscluster.illinois.edu,intra,10249,81992,20,7.321962500e-05,1119.8091
40,ccc0391.campuscluster.illinois.edu,intra,10414,83312,20,7.363542500e-05,1131.4120
40,ccc0391.campuscluster.illinois.edu,intra,10581,84648,20,7.488000000e-05,1130.4487
40,ccc0391.campuscluster.illinois.edu,intra,10751,86008,20,7.504757500e-05,1146.0464
40,ccc0391.campuscluster.illinois.edu,intra,10924,87392,20,7.581852500e-05,1152.6471
40,ccc0391.campuscluster.illinois.edu,intra,11099,88792,20,7.618220000e-05,1165.5216
40,ccc0391.campuscluster.illinois.edu,intra,11277,90216,20,7.711272500e-05,1169.9236
40,ccc0391.campuscluster.illinois.edu,intra,11458,91664,20,7.722190000e-05,1187.0208
40,ccc0391.campuscluster.illinois.edu,intra,11642,93136,20,7.829870000e-05,1189.4961
40,ccc0391.campuscluster.illinois.edu,intra,11829,94632,20,7.966427500e-05,1187.8850
40,ccc0391.campuscluster.illinois.edu,intra,12019,96152,20,7.954905000e-05,1208.7134
40,ccc0391.campuscluster.illinois.edu,intra,12212,97696,20,8.045875000e-05,1214.2371
40,ccc0391.campuscluster.illinois.edu,intra,12408,99264,20,8.143335000e-05,1218.9600
40,ccc0391.campuscluster.illinois.edu,intra,12607,100856,20,8.203897500e-05,1229.3669
40,ccc0391.campuscluster.illinois.edu,intra,12809,102472,20,8.285027500e-05,1236.8336
40,ccc0391.campuscluster.illinois.edu,intra,13014,104112,20,8.384187500e-05,1241.7661
40,ccc0391.campuscluster.illinois.edu,intra,13223,105784,20,8.400570000e-05,1259.2479
40,ccc0391.campuscluster.illinois.edu,intra,13435,107480,20,8.517287500e-05,1261.9041
40,ccc0391.campuscluster.illinois.edu,intra,13650,109200,20,8.558892500e-05,1275.8660
40,ccc0391.campuscluster.illinois.edu,intra,13869,110952,20,8.703265000e-05,1274.8319
40,ccc0391.campuscluster.illinois.edu,intra,14091,112728,20,8.816525000e-05,1278.5990
40,ccc0391.campuscluster.illinois.edu,intra,14317,114536,20,8.789700000e-05,1303.0706
40,ccc0391.campuscluster.illinois.edu,intra,14547,116376,20,8.907047500e-05,1306.5609
40,ccc0391.campuscluster.illinois.edu,intra,14780,118240,20,8.996092500e-05,1314.3484
40,ccc0391.campuscluster.illinois.edu,intra,15017,120136,20,9.141262500e-05,1314.2167
40,ccc0391.campuscluster.illinois.edu,intra,15258,122064,20,9.189655000e-05,1328.2762
40,ccc0391.campuscluster.illinois.edu,intra,15503,124024,20,9.285785000e-05,1335.6329
40,ccc0391.campuscluster.illinois.edu,intra,15752,126016,20,9.350732500e-05,1347.6591
40,ccc0391.campuscluster.illinois.edu,intra,16005,128040,20,9.512812500e-05,1345.9742
40,ccc0391.campuscluster.illinois.edu,intra,16262,130096,20,9.581017500e-05,1357.8516
40,ccc0391.campuscluster.illinois.edu,intra,16523,132184,20,9.723185000e-05,1359.4722
40,ccc0391.campuscluster.illinois.edu,intra,16788,134304,20,9.776310000e-05,1373.7699
40,ccc0391.campuscluster.illinois.edu,intra,17057,136456,20,9.982472500e-05,1366.9559
40,ccc0391.campuscluster.illinois.edu,intra,17330,138640,20,1.003384500e-04,1381.7236
40,ccc0391.campuscluster.illinois.edu,intra,17608,140864,20,1.017578500e-04,1384.3060
40,ccc0391.campuscluster.illinois.edu,intra,17890,143120,20,1.029298500e-04,1390.4616
40,ccc0391.campuscluster.illinois.edu,intra,18177,145416,20,1.048131000e-04,1387.3838
40,ccc0391.campuscluster.illinois.edu,intra,18468,147744,20,1.063920750e-04,1388.6749
40,ccc0391.campuscluster.illinois.edu,intra,18764,150112,20,1.078536000e-04,1391.8126
40,ccc0391.campuscluster.illinois.edu,intra,19065,152520,20,1.085506500e-04,1405.0584
40,ccc0391.campuscluster.illinois.edu,intra,19371,154968,20,1.103347500e-04,1404.5258
40,ccc0391.campuscluster.illinois.edu,intra,19681,157448,20,1.115841250e-04,1411.0251
40,ccc0391.campuscluster.illinois.edu,intra,19996,159968,20,1.122701750e-04,1424.8486
40,ccc0391.campuscluster.illinois.edu,intra,20316,162528,20,1.132462500e-04,1435.1734
40,ccc0391.campuscluster.illinois.edu,intra,20642,165136,20,6.050442500e-05,2729.3210
40,ccc0391.campuscluster.illinois.edu,intra,20973,167784,20,5.347720000e-05,3137.4866
40,ccc0391.campuscluster.illinois.edu,intra,21309,170472,20,5.411112500e-05,3150.4058
40,ccc0391.campuscluster.illinois.edu,intra,21650,173200,20,5.469000000e-05,3166.9409
40,ccc0391.campuscluster.illinois.edu,intra,21997,175976,20,5.469700000e-05,3217.2880
40,ccc0391.campuscluster.illinois.edu,intra,22349,178792,20,5.497252500e-05,3252.3884
40,ccc0391.campuscluster.illinois.edu,intra,22707,181656,20,5.509550000e-05,3297.1114
40,ccc0391.campuscluster.illinois.edu,intra,23071,184568,20,5.596562500e-05,3297.8815
40,ccc0391.campuscluster.illinois.edu,intra,23441,187528,20,5.575125000e-05,3363.6555
40,ccc0391.campuscluster.illinois.edu,intra,23817,190536,20,5.642975000e-05,3376.5168
40,ccc0391.campuscluster.illinois.edu,intra,24199,193592,20,5.704817500e-05,3393.4828
40,ccc0391.campuscluster.illinois.edu,intra,24587,196696,20,5.679242500e-05,3463.4196
40,ccc0391.campuscluster.illinois.edu,intra,24981,199848,20,5.703290000e-05,3504.0827
40,ccc0391.campuscluster.illinois.edu,intra,25381,203048,20,5.757267500e-05,3526.8120
40,ccc0391.campuscluster.illinois.edu,intra,25788,206304,20,5.813172500e-05,3548.9055
40,ccc0391.campuscluster.illinois.edu,intra,26201,209608,20,5.824667500e-05,3598.6260
40,ccc0391.campuscluster.illinois.edu,intra,26621,212968,20,5.828525000e-05,3653.8919
40,ccc0391.campuscluster.illinois.edu,intra,27047,216376,20,5.920772500e-05,3654.5231
40,ccc0391.campuscluster.illinois.edu,intra,27480,219840,20,5.950707500e-05,3694.3506
40,ccc0391.campuscluster.illinois.edu,intra,27920,223360,20,6.032032500e-05,3702.8978
40,ccc0391.campuscluster.illinois.edu,intra,28367,226936,20,6.094577500e-05,3723.5723
40,ccc0391.campuscluster.illinois.edu,intra,28821,230568,20,6.132447500e-05,3759.8039
40,ccc0391.campuscluster.illinois.edu,intra,29283,234264,20,6.231535000e-05,3759.3306
40,ccc0391.campuscluster.illinois.edu,intra,29752,238016,20,6.245385000e-05,3811.0701
40,ccc0391.campuscluster.illinois.edu,intra,30229,241832,20,6.325987500e-05,3822.8340
40,ccc0391.campuscluster.illinois.edu,intra,30713,245704,20,6.299362500e-05,3900.4582
40,ccc0391.campuscluster.illinois.edu,intra,31205,249640,20,6.396722500e-05,3902.6236
40,ccc0391.campuscluster.illinois.edu,intra,31705,253640,20,6.445035000e-05,3935.4325
40,ccc0391.campuscluster.illinois.edu,intra,32213,257704,20,6.508582500e-05,3959.4489
40,ccc0391.campuscluster.illinois.edu,intra,32729,261832,20,6.548280000e-05,3998.4851
40,ccc0391.campuscluster.illinois.edu,intra,33253,266024,20,6.612602500e-05,4022.9849
40,ccc0391.campuscluster.illinois.edu,intra,33786,270288,20,6.618112500e-05,4084.0648
40,ccc0391.campuscluster.illinois.edu,intra,34327,274616,20,6.677625000e-05,4112.4801
40,ccc0391.campuscluster.illinois.edu,intra,34877,279016,20,6.743497500e-05,4137.5562
40,ccc0391.campuscluster.illinois.edu,intra,35436,283488,20,6.796850000e-05,4170.8733
40,ccc0391.campuscluster.illinois.edu,intra,36003,288024,20,6.863550000e-05,4196.4290
40,ccc0391.campuscluster.illinois.edu,intra,36580,292640,20,6.896862500e-05,4243.0888
40,ccc0391.campuscluster.illinois.edu,intra,37166,297328,20,6.983175000e-05,4257.7767
40,ccc0391.campuscluster.illinois.edu,intra,37761,302088,20,7.056737500e-05,4280.8451
40,ccc0391.campuscluster.illinois.edu,intra,38366,306928,20,7.130552500e-05,4304.4070
40,ccc0391.campuscluster.illinois.edu,intra,38980,311840,20,7.210805000e-05,4324.6212
40,ccc0391.campuscluster.illinois.edu,intra,39604,316832,20,7.276702500e-05,4354.0601
40,ccc0391.campuscluster.illinois.edu,intra,40238,321904,20,7.321487500e-05,4396.7022
40,ccc0391.campuscluster.illinois.edu,intra,40882,327056,20,7.378820000e-05,4432.3618
40,ccc0391.campuscluster.illinois.edu,intra,41537,332296,20,7.483692500e-05,4440.2680
40,ccc0391.campuscluster.illinois.edu,intra,42202,337616,20,7.554800000e-05,4468.8939
40,ccc0391.campuscluster.illinois.edu,intra,42878,343024,20,7.627387500e-05,4497.2672
40,ccc0391.campuscluster.illinois.edu,intra,43565,348520,20,7.588990000e-05,4592.4425
40,ccc0391.campuscluster.illinois.edu,intra,44263,354104,20,7.671795000e-05,4615.6604
40,ccc0391.campuscluster.illinois.edu,intra,44972,359776,20,7.866362500e-05,4573.6006
40,ccc0391.campuscluster.illinois.edu,intra,45692,365536,20,7.815767500e-05,4676.9047
40,ccc0391.campuscluster.illinois.edu,intra,46424,371392,20,7.879662500e-05,4713.2983
40,ccc0391.campuscluster.illinois.edu,intra,47167,377336,20,7.946862500e-05,4748.2387
40,ccc0391.campuscluster.illinois.edu,intra,47922,383376,20,8.085350000e-05,4741.6129
40,ccc0391.campuscluster.illinois.edu,intra,48689,389512,20,8.160490000e-05,4773.1447
40,ccc0391.campuscluster.illinois.edu,intra,49469,395752,20,8.328635000e-05,4751.7030
40,ccc0391.campuscluster.illinois.edu,intra,50261,402088,20,8.527357500e-05,4715.2708
40,ccc0391.campuscluster.illinois.edu,intra,51066,408528,20,8.510400000e-05,4800.3384
40,ccc0391.campuscluster.illinois.edu,intra,51884,415072,20,8.607785000e-05,4822.0535
40,ccc0391.campuscluster.illinois.edu,intra,52715,421720,20,8.646132500e-05,4877.5565
40,ccc0391.campuscluster.illinois.edu,intra,53559,428472,20,8.741435000e-05,4901.6208
40,ccc0391.campuscluster.illinois.edu,intra,54416,435328,20,8.814722500e-05,4938.6467
40,ccc0391.campuscluster.illinois.edu,intra,55287,442296,20,9.099182500e-05,4860.8323
40,ccc0391.campuscluster.illinois.edu,intra,56172,449376,20,8.922127500e-05,5036.6462
40,ccc0391.campuscluster.illinois.edu,intra,57071,456568,20,9.048112500e-05,5046.0027
40,ccc0391.campuscluster.illinois.edu,intra,57985,463880,20,9.196340000e-05,5044.1806
40,ccc0391.campuscluster.illinois.edu,intra,58913,471304,20,9.486562500e-05,4968.1220
40,ccc0391.campuscluster.illinois.edu,intra,59856,478848,20,9.316117500e-05,5139.9953
40,ccc0391.campuscluster.illinois.edu,intra,60814,486512,20,9.462670000e-05,5141.3819
40,ccc0391.campuscluster.illinois.edu,intra,61788,494304,20,9.592087500e-05,5153.2474
40,ccc0391.campuscluster.illinois.edu,intra,62777,502216,20,9.626027500e-05,5217.2716
40,ccc0391.campuscluster.illinois.edu,intra,63782,510256,20,1.000959750e-04,5097.6675
40,ccc0391.campuscluster.illinois.edu,intra,64803,518424,20,9.830387500e-05,5273.6883
40,ccc0391.campuscluster.illinois.edu,intra,65840,526720,20,1.010062000e-04,5214.7294
40,ccc0391.campuscluster.illinois.edu,intra,66894,535152,20,1.027798000e-04,5206.7819
40,ccc0391.campuscluster.illinois.edu,intra,67965,543720,20,1.042906250e-04,5213.5079
40,ccc0391.campuscluster.illinois.edu,intra,69053,552424,20,1.046075000e-04,5280.9215
40,ccc0391.campuscluster.illinois.edu,intra,70158,561264,20,1.052321500e-04,5333.5791
40,ccc0391.campuscluster.illinois.edu,intra,71281,570248,20,1.067618000e-04,5341.3112
40,ccc0391.campuscluster.illinois.edu,intra,72422,579376,20,1.068148750e-04,5424.1134
40,ccc0391.campuscluster.illinois.edu,intra,73581,588648,20,1.082310500e-04,5438.8089
40,ccc0391.campuscluster.illinois.edu,intra,74759,598072,20,1.091420250e-04,5479.7591
40,ccc0391.campuscluster.illinois.edu,intra,75956,607648,20,1.103412750e-04,5506.9873
40,ccc0391.campuscluster.illinois.edu,intra,77172,617376,20,1.129028500e-04,5468.2056
40,ccc0391.campuscluster.illinois.edu,intra,78407,627256,20,1.157675000e-04,5418.2391
40,ccc0391.campuscluster.illinois.edu,intra,79662,637296,20,1.163137750e-04,5479.1103
40,ccc0391.campuscluster.illinois.edu,intra,80937,647496,20,1.184117250e-04,5468.1747
40,ccc0391.campuscluster.illinois.edu,intra,82233,657864,20,1.174106000e-04,5603.1057
40,ccc0391.campuscluster.illinois.edu,intra,83549,668392,20,1.190489250e-04,5614.4312
40,ccc0391.campuscluster.illinois.edu,intra,84886,679088,20,1.202772250e-04,5646.0232
40,ccc0391.campuscluster.illinois.edu,intra,86245,689960,20,1.237292500e-04,5576.3694
40,ccc0391.campuscluster.illinois.edu,intra,87625,701000,20,1.248328250e-04,5615.5102
40,ccc0391.campuscluster.illinois.edu,intra,89028,712224,20,1.237034500e-04,5757.5112
40,ccc0391.campuscluster.illinois.edu,intra,90453,723624,20,1.263531750e-04,5726.9950
40,ccc0391.campuscluster.illinois.edu,intra,91901,735208,20,1.287354250e-04,5710.9999
40,ccc0391.campuscluster.illinois.edu,intra,93372,746976,20,1.285538250e-04,5810.6089
40,ccc0391.campuscluster.illinois.edu,intra,94866,758928,20,1.308168250e-04,5801.4556
40,ccc0391.campuscluster.illinois.edu,intra,96384,771072,20,1.335632500e-04,5773.0850
40,ccc0391.campuscluster.illinois.edu,intra,97927,783416,20,1.478977500e-04,5297.0109
40,ccc0391.campuscluster.illinois.edu,intra,99494,795952,20,1.373028000e-04,5797.0559
40,ccc0391.campuscluster.illinois.edu,intra,101086,808688,20,1.380860250e-04,5856.4073
41,ccc0391.campuscluster.illinois.edu,intra,1,8,1000,1.839674000e-06,4.3486
41,ccc0391.campuscluster.illinois.edu,intra,2,16,1000,1.298024500e-06,12.3264
41,ccc0391.campuscluster.illinois.edu,intra,3,24,1000,1.477141500e-06,16.2476
41,ccc0391.campuscluster.illinois.edu,intra,4,32,1000,1.482001000e-06,21.5924
41,ccc0391.campuscluster.illinois.edu,intra,5,40,1000,1.486834500e-06,26.9028
41,ccc0391.campuscluster.illinois.edu,intra,6,48,1000,1.512248000e-06,31.7408
41,ccc0391.campuscluster.illinois.edu,intra,7,56,1000,1.777727500e-06,31.5009
41,ccc0391.campuscluster.illinois.edu,intra,8,64,1000,1.800841000e-06,35.5390
41,ccc0391.campuscluster.illinois.edu,intra,9,72,1000,1.784370000e-06,40.3504
41,ccc0391.campuscluster.illinois.edu,intra,10,80,1000,1.792455500e-06,44.6315
41,ccc0391.campuscluster.illinois.edu,intra,11,88,1000,1.826178500e-06,48.1881
41,ccc0391.campuscluster.illinois.edu,intra,12,96,1000,1.828984500e-06,52.4881
41,ccc0391.campuscluster.illinois.edu,intra,13,104,1000,1.850634500e-06,56.1969
41,ccc0391.campuscluster.illinois.edu,intra,14,112,1000,1.868037500e-06,59.9560
41,ccc0391.campuscluster.illinois.edu,intra,15,120,1000,1.867787000e-06,64.2472
41,ccc0391.campuscluster.illinois.edu,intra,16,128,1000,1.910602500e-06,66.9946
41,ccc0391.campuscluster.illinois.edu,intra,17,136,1000,1.938991500e-06,70.1396
41,ccc0391.campuscluster.illinois.edu,intra,18,144,1000,1.940524000e-06,74.2068
41,ccc0391.campuscluster.illinois.edu,intra,19,152,1000,1.956028500e-06,77.7085
41,ccc0391.campuscluster.illinois.edu,intra,20,160,1000,1.964519500e-06,81.4449
41,ccc0391.campuscluster.illinois.edu,intra,21,168,1000,2.012269000e-06,83.4878
41,ccc0391.campuscluster.illinois.edu,intra,22,176,1000,2.021992500e-06,87.0429
41,ccc0391.campuscluster.illinois.edu,intra,23,184,1000,2.813282500e-06,65.4040
41,ccc0391.campuscluster.illinois.edu,intra,24,192,1000,2.819940000e-06,68.0866
41,ccc0391.campuscluster.illinois.edu,intra,25,200,1000,2.828361000e-06,70.7123
41,ccc0391.campuscluster.illinois.edu,intra,26,208,1000,2.844597000e-06,73.1211
41,ccc0391.campuscluster.illinois.edu,intra,27,216,1000,2.953481500e-06,73.1340
41,ccc0391.campuscluster.illinois.edu,intra,28,224,1000,2.929471500e-06,76.4643
41,ccc0391.campuscluster.illinois.edu,intra,29,232,1000,2.962623500e-06,78.3090
41,ccc0391.campuscluster.illinois.edu,intra,30,240,1000,2.973504000e-06,80.7129
41,ccc0391.campuscluster.illinois.edu,intra,31,248,1000,2.961852000e-06,83.7314
41,ccc0391.campuscluster.illinois.edu,intra,32,256,1000,2.994990000e-06,85.4761
41,ccc0391.campuscluster.illinois.edu,intra,33,264,1000,3.076904000e-06,85.8005
41,ccc0391.campuscluster.illinois.edu,intra,34,272,1000,3.123837500e-06,87.0724
41,ccc0391.campuscluster.illinois.edu,intra,35,280,1000,3.143539500e-06,89.0716
41,ccc0391.campuscluster.illinois.edu,intra,36,288,1000,3.192872500e-06,90.2009
41,ccc0391.campuscluster.illinois.edu,intra,37,296,1000,3.255315000e-06,90.9282
41,ccc0391.campuscluster.illinois.edu,intra,38,304,1000,3.263721000e-06,93.1452
41,ccc0391.campuscluster.illinois.edu,intra,39,312,1000,3.338687000e-06,93.4499
41,ccc0391.campuscluster.illinois.edu,intra,40,320,1000,3.363198000e-06,95.1475
41,ccc0391.campuscluster.illinois.edu,intra,41,328,1000,3.341237000e-06,98.1672
41,ccc0391.campuscluster.illinois.edu,intra,42,336,1000,3.271039500e-06,102.7196
41,ccc0391.campuscluster.illinois.edu,intra,43,344,1000,3.438104500e-06,100.0551
41,ccc0391.campuscluster.illinois.edu,intra,44,352,1000,3.491074000e-06,100.8286
41,ccc0391.campuscluster.illinois.edu,intra,45,360,1000,3.443644500e-06,104.5404
41,ccc0391.campuscluster.illinois.edu,intra,46,368,1000,3.729072000e-06,98.6841
41,ccc0391.campuscluster.illinois.edu,intra,47,376,1000,3.553036000e-06,105.8250
41,ccc0391.campuscluster.illinois.edu,intra,48,384,1000,3.590611500e-06,106.9456
41,ccc0391.campuscluster.illinois.edu,intra,49,392,1000,3.597384000e-06,108.9681
41,ccc0391.campuscluster.illinois.edu,intra,50,400,1000,3.669815500e-06,108.9973
41,ccc0391.campuscluster.illinois.edu,intra,51,408,1000,3.606256000e-06,113.1367
41,ccc0391.campuscluster.illinois.edu,intra,52,416,1000,3.785829000e-06,109.8835
41,ccc0391.campuscluster.illinois.edu,intra,53,424,1000,3.836409000e-06,110.5200
41,ccc0391.campuscluster.illinois.edu,intra,54,432,1000,3.757395500e-06,114.9733
41,ccc0391.campuscluster.illinois.edu,intra,55,440,1000,3.797651000e-06,115.8611
41,ccc0391.campuscluster.illinois.edu,intra,56,448,1000,3.852469500e-06,116.2890
41,ccc0391.campuscluster.illinois.edu,intra,57,456,1000,3.949527500e-06,115.4568
41,ccc0391.campuscluster.illinois.edu,intra,58,464,1000,3.949031000e-06,117.4972
41,ccc0391.campuscluster.illinois.edu,intra,59,472,1000,3.879380000e-06,121.6689
41,ccc0391.campuscluster.illinois.edu,intra,60,480,1000,4.221379000e-06,113.7069
41,ccc0391.campuscluster.illinois.edu,intra,61,488,1000,2.932587500e-06,166.4059
41,ccc0391.campuscluster.illinois.edu,intra,62,496,1000,2.942771500e-06,168.5486
